SQLDATE,Pair_ID,Total_Events,Conflict_Events,Avg_Goldstein,Avg_Tone,Total_Mentions,Events_3d_sum,Events_7d_sum,Events_14d_sum,Tone_7d_mean,Goldstein_7d_mean,Goldstein_momentum,Tone_7d_std,V_b,Target_Escalation
2026-02-28,IRN-RUS,315,130,3.6126984126984127,-5.180811751992381,355,448.0,788.0,1639.0,-3.3038769374636496,3.5339026062700403,0.7766328389279211,1.3272894967874824,324.56666666666666,1.0
2026-02-28,PAK-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-28,CHN-PAK,45,16,5.044444444444444,-3.6474403282632584,45,158.0,235.0,350.0,2.788685453729881,3.691046920131232,1.2127612761276128,4.654702876942838,93.10000000000001,0.0
2026-02-28,PAK-UKR,1,1,2.0,-4.68187274909964,1,1.0,6.0,6.0,-2.320699979517734,1.0,2.0,2.2572846172126155,2.1,0.0
2026-02-28,IND-IRN,46,9,4.130434782608695,-4.866238197933623,47,49.0,85.0,114.0,-1.7780812427801655,4.750212487741092,-1.8695652173913047,2.724353297761863,12.366666666666667,1.0
2026-02-28,CHN-UKR,5,1,6.0,2.9736693872169964,5,41.0,103.0,160.0,0.009516213929325825,3.8651888341543517,2.3333333333333335,1.5126250939345982,37.33333333333333,0.0
2026-02-28,ISR-PAK,43,10,3.116279069767442,-2.727142925346568,43,116.0,197.0,392.0,-1.9993988622864047,2.744079351118042,0.292749658002736,1.0089584348999159,52.733333333333334,0.0
2026-02-28,PAK-RUS,40,14,2.3,-1.3055848491859365,40,122.0,130.0,153.0,-1.6376084140185587,2.757142857142857,-0.7000000000000002,3.405799577293765,31.033333333333335,0.0
2026-02-28,ISR-UKR,15,10,3.3333333333333335,-4.93627884571334,15,32.0,72.0,110.0,-3.5382653404768445,3.1572926252729205,0.3333333333333335,2.589715506993474,23.333333333333336,0.0
2026-02-28,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2666666666666666,0.0
2026-02-28,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-02-28,CHN-IRN,179,97,4.072625698324022,-4.584409340836324,189,399.0,673.0,919.0,-2.812232233829652,3.658862558782739,0.35467698037530404,0.969315333339494,188.53333333333333,1.0
2026-02-28,CHN-RUS,89,37,3.7752808988764044,-4.691570807987614,121,289.0,620.0,1125.0,-2.3753523094975364,3.468633449251427,0.4689745925700981,1.2072686577758978,387.09999999999997,0.0
2026-02-28,ISR-TWN,1,0,10.0,-1.16959064327485,1,1.0,1.0,10.0,-0.16708437761069286,1.4285714285714286,10.0,0.4420637111219017,3.2666666666666666,0.0
2026-02-28,TWN-UKR,2,0,1.0,-1.48560817084493,2,2.0,7.0,11.0,-0.6253506372141243,0.7380952380952381,1.0,3.028827028401859,2.5666666666666664,0.0
2026-02-28,IND-PAK,37,11,2.6216216216216215,-4.910650352519392,37,150.0,246.0,395.0,-4.094949046187851,2.3893522429411678,0.21317091739626948,2.1165577067153833,43.63333333333333,0.0
2026-02-28,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0
2026-02-28,IRN-TWN,4,0,7.75,-2.888329383886255,4,4.0,4.0,4.0,-0.41261848341232216,1.1071428571428572,7.75,1.0916858934576343,2.333333333333333,0.0
2026-03-01,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0
2026-03-01,CHN-IRN,249,104,3.7349397590361444,-5.0702264653772255,260,545.0,911.0,1105.0,-3.014315194017595,3.452165641242448,-0.3376859392878777,1.274020030818091,210.93333333333334,1.0
2026-03-01,IRN-UKR,81,28,2.6049382716049383,-4.1058480892949065,83,144.0,254.0,322.0,-3.097574232095263,3.017898633844236,0.14592187816231528,1.3857478643519894,53.66666666666667,1.0
2026-03-01,IRN-RUS,433,198,3.147806004618938,-4.656613392775698,483,809.0,1153.0,2057.0,-3.760721533961639,3.3617404388626615,-0.46489240807947496,1.1205993955215334,353.9666666666667,1.0
2026-03-01,IRN-TWN,2,0,1.0,-1.30331753554502,2,6.0,6.0,6.0,-0.5988067027758964,1.25,-6.75,1.120349421479337,2.333333333333333,0.0
2026-03-01,CHN-PAK,18,4,3.388888888888889,-4.413362704616696,20,164.0,232.0,331.0,1.3892815465409771,3.5289154008568557,-1.6555555555555554,5.187019718263844,91.93333333333334,0.0
2026-03-01,PAK-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-01,PAK-UKR,0,0,0.0,0.0,0,1.0,6.0,6.0,-2.320699979517734,1.0,-2.0,2.2572846172126155,2.1,0.0
2026-03-01,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-03-01,IND-IRN,228,37,3.0350877192982457,-5.076630554791289,234,275.0,308.0,342.0,-1.733056399575347,4.698082161926556,-1.0953470633104496,2.656433912339615,21.0,1.0
2026-03-01,PAK-RUS,47,6,3.0851063829787235,-5.285267823820601,47,169.0,177.0,197.0,-2.3926466745643586,3.197872340425532,0.7851063829787237,3.5644051161496577,32.43333333333334,0.0
2026-03-01,IRN-ISR,4054,658,3.5806610754810064,-4.678684513899771,4838,7518.0,8575.0,10259.0,-3.8467088962638267,3.4346507982918686,0.061735161537298744,0.5779037748582654,941.0333333333333,1.0
2026-03-01,ISR-RUS,106,19,2.9150943396226414,-5.124473929180091,116,222.0,274.0,372.0,-3.660222418189414,2.867622556605923,-0.9357828533598149,2.3939031620277347,42.93333333333334,1.0
2026-03-01,CHN-ISR,51,16,3.176470588235294,-4.918615904381536,53,86.0,124.0,159.0,-2.478697300139505,3.6604708550086698,-2.1092436974789917,1.422016234183402,25.433333333333334,1.0
2026-03-01,ISR-PAK,84,6,3.0952380952380953,-5.858675523302641,101,161.0,268.0,473.0,-2.690726666756354,2.702739738349858,-0.021040974529346723,1.6681339340566188,53.66666666666667,0.0
2026-03-01,IND-PAK,16,2,3.3125,-6.781168411136925,33,124.0,226.0,400.0,-4.280450354277447,2.4578046238935487,0.6908783783783785,2.3068036638880365,44.1,0.0
2026-03-01,IND-ISR,62,15,3.1774193548387095,-4.65791876084203,68,198.0,515.0,565.0,0.36469735440054646,2.860724267798858,-0.5902574128380582,2.9572816440576335,49.699999999999996,0.0
2026-03-01,ISR-UKR,19,1,2.0526315789473686,-5.564548167928958,19,38.0,89.0,115.0,-4.1669120553208145,3.307668565122545,-1.280701754385965,2.4475214771199196,23.333333333333336,0.0
2026-03-01,CHN-RUS,199,77,2.9748743718592965,-5.783441523335916,225,399.0,771.0,1246.0,-2.995216675579705,3.363853597612279,-0.8004065270171079,1.6735065930832496,394.09999999999997,0.0
2026-03-01,ISR-TWN,2,0,5.0,-1.60427807486631,2,3.0,3.0,12.0,-0.3962669597344514,2.142857142857143,-5.0,0.6882898966148557,3.2666666666666666,0.0
2026-03-01,IND-RUS,0,0,0.0,0.0,0,0.0,12.0,55.0,-0.061388031543981966,1.2976190476190477,0.0,0.7959965458230664,23.333333333333336,1.0
2026-03-01,CHN-IND,3,2,1.3333333333333333,0.65963060686016,3,8.0,35.0,144.0,0.029095650726500572,3.272108843537415,-3.666666666666667,2.4170913314762457,29.400000000000002,0.0
2026-03-01,IRN-PAK,329,110,3.9148936170212765,-6.058150070203337,347,630.0,701.0,734.0,-3.796645352998852,3.2990404514239686,0.467341169468829,4.626487290472134,101.26666666666667,1.0
2026-03-01,RUS-UKR,228,80,3.5657894736842106,-3.5989000289178326,236,1002.0,4881.0,9267.0,-3.7311892490928105,3.4993451229951757,0.025883370397825622,0.3296308692028214,1686.3,1.0
2026-03-01,CHN-TWN,23,6,5.130434782608695,-2.796891640597898,31,89.0,306.0,720.0,-1.4421522890933072,3.8497461584156687,2.2637681159420286,1.0621252368135679,160.53333333333333,0.0
2026-03-01,CHN-UKR,6,2,2.6666666666666665,-4.519855311878334,6,32.0,102.0,146.0,-0.41782465343420144,4.021651419188365,-3.3333333333333335,2.2583059171144035,37.33333333333333,0.0
2026-03-01,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0
2026-03-01,TWN-UKR,0,0,0.0,0.0,0,2.0,7.0,11.0,-0.6253506372141243,0.7380952380952381,-1.0,3.028827028401859,2.5666666666666664,0.0
2026-03-02,IRN-TWN,0,0,0.0,0.0,0,6.0,6.0,6.0,-0.5988067027758964,1.25,-1.0,1.120349421479337,2.333333333333333,0.0
2026-03-02,IND-PAK,9,0,3.4444444444444446,-2.5429162711916686,9,62.0,211.0,404.0,-3.76855427930467,2.69391573500466,0.13194444444444464,2.2250868902878147,43.16666666666667,0.0
2026-03-02,PAK-UKR,0,0,0.0,0.0,0,1.0,5.0,6.0,-1.9255211611024,0.7142857142857143,0.0,2.4036767323730226,2.1,0.0
2026-03-02,IRN-RUS,370,172,3.418918918918919,-4.6810647257254505,393,1118.0,1385.0,2376.0,-4.151723450799717,3.363614984215468,0.2711129142999811,0.8176206759942547,380.09999999999997,1.0
2026-03-02,PAK-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-02,CHN-TWN,52,17,5.519230769230769,-3.0875478314014986,52,105.0,310.0,714.0,-1.6246297898059692,4.182850554020065,0.3887959866220738,1.2320333664692154,163.56666666666666,0.0
2026-03-02,ISR-RUS,83,18,3.180722891566265,-4.446670432006301,83,303.0,353.0,442.0,-3.401197834235309,2.929154398258247,0.26562855194362367,2.1515674036883965,47.13333333333333,0.0
2026-03-02,IND-RUS,9,9,2.4444444444444446,0.677166031076759,9,9.0,17.0,50.0,-0.03719480844229745,1.1111111111111112,2.4444444444444446,0.8184372890089364,25.2,0.0
2026-03-02,ISR-PAK,87,11,3.6666666666666665,-6.879328258281354,92,214.0,343.0,539.0,-3.188553485449752,2.917025452635572,0.5714285714285712,2.3097703162828185,56.233333333333334,0.0
2026-03-02,IND-ISR,71,5,2.507042253521127,-4.066174323253969,80,232.0,557.0,626.0,-0.6414375932099003,2.9036022251984277,-0.6703771013175825,3.114392244147231,50.4,0.0
2026-03-02,TWN-UKR,0,0,0.0,0.0,0,2.0,4.0,11.0,-1.1429489808994244,0.5,0.0,2.4327070692830657,2.5666666666666664,0.0
2026-03-02,CHN-IRN,293,134,3.9829351535836177,-4.52361991069913,314,721.0,1178.0,1377.0,-3.350312361125456,3.713464069776371,0.24799539454747332,1.3239085043919097,239.86666666666667,1.0
2026-03-02,PAK-RUS,30,2,2.8,-6.31447593314249,38,117.0,206.0,227.0,-2.33110721810525,3.3121580547112464,-0.2851063829787237,3.4794387420088966,32.43333333333334,0.0
2026-03-02,ISR-UKR,3,3,2.0,-3.762353576479967,3,37.0,85.0,114.0,-4.086671053605995,2.940321626347035,-0.052631578947368585,2.450716770802451,23.8,0.0
2026-03-02,IRN-PAK,297,69,3.9663299663299663,-6.166167723083092,319,769.0,985.0,1023.0,-5.531422128844959,3.3821425345260523,0.05143634930868979,1.7051576322606206,115.73333333333335,1.0
2026-03-02,IRN-UKR,103,31,2.6699029126213594,-4.002711368661722,115,245.0,354.0,416.0,-3.4069461172131588,2.780265716599668,0.06496464101642108,1.2962963053558323,60.89999999999999,1.0
2026-03-02,CHN-PAK,33,21,2.121212121212121,-4.6874838499092295,33,96.0,242.0,343.0,-0.42915047752190194,3.2294612318374694,-1.2676767676767677,4.671878763355685,94.03333333333333,0.0
2026-03-02,IRN-ISR,3486,612,3.5665519219736086,-4.665761002290286,3953,10631.0,11824.0,13444.0,-3.9704078186161347,3.468570512280865,-0.014109153507397831,0.6538831455481692,1078.4666666666667,1.0
2026-03-02,ISR-TWN,0,0,0.0,0.0,0,3.0,3.0,12.0,-0.3962669597344514,2.142857142857143,-5.0,0.6882898966148557,3.2666666666666666,0.0
2026-03-02,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0
2026-03-02,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-03-02,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.4000000000000001,0.0
2026-03-02,CHN-RUS,162,80,3.4012345679012346,-3.8969306913666255,162,450.0,873.0,1351.0,-3.188120338432598,3.4140299644553123,0.4263601960419381,1.690911929378068,406.0,0.0
2026-03-02,CHN-UKR,6,0,2.0,2.21445221445221,6,17.0,96.0,144.0,-0.011403283922039455,3.9740323715693173,-0.6666666666666665,2.4605919751285383,36.86666666666667,0.0
2026-03-02,IND-IRN,163,22,3.0552147239263805,-4.64889945740674,172,437.0,469.0,503.0,-2.093558855919604,3.7059699796303245,0.02012700462813477,2.8803452857643657,26.133333333333333,1.0
2026-03-02,RUS-UKR,362,112,3.718232044198895,-4.243521196306975,375,803.0,4440.0,8973.0,-3.7400580719039476,3.514242887003664,0.15244257051468457,0.3442739365248572,1670.2,1.0
2026-03-02,CHN-ISR,61,26,3.098360655737705,-4.613500786832677,61,126.0,182.0,219.0,-2.9135535944788304,3.7221414248759612,-0.07810993249758891,1.5566973304684764,31.5,1.0
2026-03-02,CHN-IND,22,17,3.5454545454545454,-0.6937576236527341,23,28.0,46.0,152.0,-0.7624213761654806,3.492888064316636,2.212121212121212,1.153266163023599,33.36666666666667,0.0
2026-03-03,IRN-ISR,3132,579,3.377713920817369,-4.520907122042808,3372,10672.0,14698.0,16309.0,-4.045798220020857,3.483216244047687,-0.1888380011562396,0.6865522788623797,1197.0,1.0
2026-03-03,IRN-RUS,369,157,3.4119241192411924,-4.228670016371196,385,1172.0,1673.0,2661.0,-4.284171790146423,3.378369576205832,-0.0069947996777264265,0.7270165221778944,408.33333333333337,1.0
2026-03-03,CHN-TWN,59,24,3.5254237288135593,-2.007998760144319,63,134.0,290.0,715.0,-1.673085726360803,4.153028627394876,-1.99380704041721,1.2407001770182946,161.46666666666667,0.0
2026-03-03,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0
2026-03-03,IRN-UKR,127,64,2.952755905511811,-3.7290425155114453,141,311.0,467.0,530.0,-3.485055208108037,2.855149213305437,0.28285299289045174,1.2969752104476038,75.83333333333334,1.0
2026-03-03,CHN-PAK,24,10,2.4583333333333335,-4.2540475997463645,24,75.0,241.0,337.0,-1.9523590707307628,3.192080279456517,0.3371212121212124,3.710236424432531,94.03333333333333,0.0
2026-03-03,IND-ISR,51,19,3.784313725490196,-3.730014716584663,53,184.0,535.0,675.0,-1.1622160362662068,3.052829039211705,1.277271471969069,3.3047280584613965,54.6,0.0
2026-03-03,ISR-UKR,16,7,2.625,-3.6247638185473745,16,38.0,72.0,121.0,-4.1846372681037645,2.6059620204357046,0.625,2.410570633140472,25.433333333333334,0.0
2026-03-03,CHN-IRN,413,184,3.803874092009685,-3.0615896816544255,437,955.0,1457.0,1756.0,-3.456365243692429,3.754742458187136,-0.17906106157393253,1.2555131869531457,274.6333333333333,1.0
2026-03-03,PAK-UKR,0,0,0.0,0.0,0,0.0,4.0,6.0,-1.2882402264236954,0.42857142857142855,0.0,2.202355955679593,2.1,0.0
2026-03-03,IRN-PAK,220,48,3.4272727272727272,-3.8242943689981743,229,846.0,1170.0,1231.0,-5.565305904172086,3.4717529241364415,-0.539057239057239,1.661889790954136,126.46666666666667,1.0
2026-03-03,TWN-UKR,6,0,3.3333333333333335,-1.09024833434282,6,6.0,8.0,17.0,-0.3679795007411072,0.6190476190476192,3.3333333333333335,0.6387240767158107,2.5666666666666664,0.0
2026-03-03,IND-PAK,14,2,2.5,-5.794682543259152,14,39.0,212.0,385.0,-3.9664698901265956,2.6224871635760887,-0.9444444444444446,2.3497003643404177,42.0,0.0
2026-03-03,CHN-IND,6,0,2.1666666666666665,3.9334455318622568,6,31.0,50.0,133.0,0.2191287070884526,3.0881261595547316,-1.378787878787879,1.7586294439886194,31.033333333333335,0.0
2026-03-03,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0
2026-03-03,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-03-03,ISR-RUS,63,5,3.126984126984127,-5.5164020036942,64,252.0,411.0,495.0,-3.467763233890151,2.861580702113122,-0.05373876458213811,2.2172998659037804,47.6,0.0
2026-03-03,ISR-TWN,9,2,4.555555555555555,-1.2903182536424922,9,11.0,12.0,21.0,-0.580598138826236,2.793650793650794,4.555555555555555,0.7356303666874663,3.7333333333333334,0.0
2026-03-03,CHN-RUS,85,34,3.3176470588235296,-3.225569849706617,85,446.0,826.0,1371.0,-3.3644997948617683,3.3933907996985004,-0.08358750907770496,1.6075566113024387,393.40000000000003,0.0
2026-03-03,IND-RUS,6,5,4.833333333333333,1.0930459831646115,6,15.0,20.0,52.0,0.3646548634243213,1.3253968253968254,2.3888888888888884,0.47162788331577765,26.366666666666667,0.0
2026-03-03,IND-IRN,128,32,2.671875,-4.674749451801692,129,519.0,578.0,624.0,-2.5714343942166678,3.5989446036904744,-0.3833397239263805,3.007178133011106,33.13333333333333,1.0
2026-03-03,RUS-UKR,353,125,3.6997167138810196,-3.8925426146867834,375,943.0,3287.0,8456.0,-3.7312019969347756,3.551026549601351,-0.018515330317875556,0.3385875989682354,1648.0333333333333,1.0
2026-03-03,CHN-ISR,61,17,3.1147540983606556,-2.987961816449019,61,173.0,237.0,274.0,-3.070584707001148,3.881392010356055,0.016393442622950616,1.4901079389091962,34.53333333333333,1.0
2026-03-03,PAK-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-03,ISR-PAK,36,8,3.2222222222222223,-6.860639863073386,40,207.0,376.0,560.0,-3.763616918538907,3.0916286272387468,-0.4444444444444442,2.6787654044491513,57.866666666666674,0.0
2026-03-03,CHN-UKR,7,3,2.857142857142857,-4.10654827968924,7,19.0,89.0,134.0,-0.5773245058938229,3.8209711470795216,0.8571428571428572,2.910828839575269,37.1,0.0
2026-03-03,IRN-TWN,6,1,5.166666666666667,-1.3690222070618618,6,8.0,12.0,12.0,-0.7943813037847338,1.9880952380952384,5.166666666666667,1.117885909584791,2.5666666666666664,0.0
2026-03-03,PAK-RUS,0,0,0.0,0.0,0,77.0,204.0,222.0,-2.8399651148259433,2.1693009118541036,-2.8,2.6309597496217307,32.43333333333334,0.0
2026-03-04,CHN-IRN,162,81,3.6481481481481484,-3.4398375734860887,165,868.0,1516.0,1886.0,-3.6246728450908168,3.7849217359392293,-0.15572594386153682,1.1425555270034513,290.26666666666665,1.0
2026-03-04,IRN-RUS,239,95,3.096234309623431,-4.319500752284163,243,978.0,1859.0,2699.0,-4.364171607410884,3.2573464452355942,-0.3156898096177616,0.6895032179812103,424.43333333333334,1.0
2026-03-04,IRN-PAK,98,17,3.316326530612245,-5.152315347979653,98,615.0,1257.0,1321.0,-5.6516614643767396,3.672786584353775,-0.11094619666048233,1.61525858592021,130.20000000000002,1.0
2026-03-04,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0
2026-03-04,IRN-ISR,2535,478,3.390138067061144,-4.139057538760477,2724,9153.0,17001.0,18610.0,-4.194489940859128,3.526019219145092,0.01242414624377508,0.545304787943672,1287.7666666666667,1.0
2026-03-04,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0
2026-03-04,PAK-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-03-04,PAK-RUS,0,0,0.0,0.0,0,30.0,199.0,222.0,-2.1358351215964246,1.597872340425532,0.0,2.6382700522424973,32.43333333333334,0.0
2026-03-04,CHN-IND,0,0,0.0,0.0,0,28.0,36.0,111.0,0.39716742967571167,2.720779220779221,-2.1666666666666665,1.6449620835966097,29.633333333333333,0.0
2026-03-04,CHN-UKR,0,0,0.0,0.0,0,13.0,60.0,132.0,-0.5388569421199471,3.1510204081632653,-2.857142857142857,2.917350303140085,37.1,0.0
2026-03-04,RUS-UKR,426,92,3.8051643192488265,-4.759029160515951,456,1141.0,2891.0,7940.0,-3.833724483423706,3.6116530825214994,0.10544760536780684,0.5122656782566469,1609.3,1.0
2026-03-04,CHN-RUS,110,70,3.8727272727272726,-3.4941998646064323,134,357.0,845.0,1363.0,-3.690192580034831,3.4521320584397595,0.555080213903743,1.301062294884002,393.16666666666663,0.0
2026-03-04,ISR-TWN,1,0,8.0,-6.29370629370629,1,10.0,13.0,22.0,-1.4796990379271346,3.9365079365079367,3.4444444444444446,2.231992600852304,3.7333333333333334,0.0
2026-03-04,IRN-TWN,7,5,9.714285714285714,-3.382814719220246,7,13.0,19.0,19.0,-1.2776405493876262,3.3758503401360542,4.547619047619047,1.4102117360054467,3.7333333333333334,0.0
2026-03-04,IND-ISR,28,12,2.857142857142857,-2.2972735266912148,28,150.0,449.0,697.0,-1.6528790093678458,3.0800399235654465,-0.9271708683473388,3.158121441224003,57.39999999999999,0.0
2026-03-04,CHN-PAK,28,9,2.6785714285714284,-1.3975558602704843,32,85.0,261.0,359.0,-2.2683090824152137,3.2175904835381495,0.2202380952380949,3.5249325730208354,91.93333333333334,0.0
2026-03-04,IND-RUS,7,7,1.8571428571428572,-1.7468818843991687,7,22.0,22.0,51.0,0.003332875691743263,1.3049886621315192,-2.976190476190476,0.8855150964811259,27.766666666666666,0.0
2026-03-04,ISR-PAK,67,23,2.656716417910448,-4.768203990445261,67,190.0,390.0,614.0,-4.348701776694464,3.13423232036342,-0.5655058043117744,2.3134860357418847,63.233333333333334,0.0
2026-03-04,IND-PAK,16,7,3.0,-5.0791645578381335,18,39.0,205.0,364.0,-4.516705803939035,2.72807722568789,0.5,2.0307403964851156,43.16666666666667,0.0
2026-03-04,IND-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0
2026-03-04,ISR-RUS,69,7,3.0434782608695654,-4.265147511044704,69,215.0,469.0,539.0,-3.9562159496525164,2.958700973146436,-0.08350586611456157,1.8969482632893622,46.43333333333334,0.0
2026-03-04,CHN-TWN,47,13,4.148936170212766,-2.4696293105285996,53,158.0,287.0,653.0,-1.8015391996321541,4.108590937425271,0.6235124413992064,1.2743931972347948,160.76666666666665,0.0
2026-03-04,IRN-UKR,71,17,2.859154929577465,-3.4634920978765815,71,301.0,519.0,575.0,-3.6485786490060113,2.632020970162368,-0.09360097593434613,1.1934591085620374,78.39999999999999,1.0
2026-03-04,TWN-UKR,6,0,3.3333333333333335,-1.12492599171107,6,12.0,14.0,23.0,-0.5286832138426886,1.0952380952380953,0.0,0.6713903447886341,2.5666666666666664,0.0
2026-03-04,PAK-UKR,0,0,0.0,0.0,0,0.0,1.0,6.0,-0.6688389641570917,0.2857142857142857,0.0,1.769581566309707,2.1,0.0
2026-03-04,ISR-UKR,7,3,5.714285714285714,-6.500370972094759,10,26.0,77.0,125.0,-4.073441298029626,3.136574265333664,3.0892857142857144,2.257125259944366,24.03333333333333,0.0
2026-03-04,IND-IRN,72,13,3.388888888888889,-3.3430221651149727,78,363.0,640.0,696.0,-2.80086337454813,3.4687858735317443,0.7170138888888888,2.9941431018533655,35.699999999999996,1.0
2026-03-04,CHN-ISR,42,16,4.0476190476190474,-4.96144042679493,47,164.0,259.0,309.0,-3.4979383508619333,4.023909017158776,0.9328649492583918,1.549628100340235,38.266666666666666,0.0
2026-03-05,RUS-TWN,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000003,0.0
2026-03-05,CHN-RUS,136,42,3.036764705882353,-3.2521507931742932,136,331.0,892.0,1430.0,-3.91666382152281,3.383547883196628,-0.8359625668449198,0.9912557632044432,384.76666666666665,0.0
2026-03-05,PAK-UKR,0,0,0.0,0.0,0,0.0,1.0,6.0,-0.6688389641570917,0.2857142857142857,0.0,1.769581566309707,2.1,0.0
2026-03-05,IND-ISR,12,2,2.3333333333333335,-3.04897989951715,12,91.0,360.0,702.0,-2.4126408259670344,2.9876306826413535,-0.5238095238095237,2.6572829261488513,57.166666666666664,0.0
2026-03-05,IRN-TWN,3,1,8.0,-8.467393184570144,3,16.0,22.0,22.0,-2.487268147183361,4.5187074829931975,-1.7142857142857135,2.9368341215906812,3.966666666666667,0.0
2026-03-05,IND-UKR,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0
2026-03-05,IRN-RUS,231,119,3.7186147186147185,-3.257324857426211,235,839.0,2018.0,2679.0,-4.405844122655121,3.3203231510694438,0.6223804089912877,0.5929428549298471,443.09999999999997,1.0
2026-03-05,CHN-PAK,6,2,3.8333333333333335,0.45673686205359104,8,58.0,255.0,357.0,-2.959801352083511,3.3366381025857685,1.154761904761905,1.8882520881389795,87.96666666666667,0.0
2026-03-05,IND-RUS,18,6,3.2777777777777777,-3.954872763882525,18,31.0,40.0,65.0,-0.561648947720046,1.7732426303854874,1.4206349206349205,1.7386667050824252,26.833333333333336,0.0
2026-03-05,IND-TWN,1,0,6.0,1.66666666666667,1,1.0,1.0,1.0,0.23809523809523858,0.8571428571428571,6.0,0.6299407883487134,0.7000000000000001,0.0
2026-03-05,IRN-UKR,134,54,3.6791044776119404,-3.79613892805151,134,332.0,579.0,696.0,-3.820103847879331,2.7464104129100195,0.8199495480344754,1.0994576006882901,87.96666666666667,1.0
2026-03-05,TWN-UKR,0,0,0.0,0.0,0,12.0,14.0,23.0,-0.5286832138426886,1.0952380952380953,-3.3333333333333335,0.6713903447886341,2.5666666666666664,0.0
2026-03-05,CHN-IRN,212,75,3.4764150943396226,-3.9740212611152548,232,787.0,1625.0,2074.0,-3.9206742441178357,3.776698094769994,-0.17173305380852577,0.8537918453911888,302.8666666666667,1.0
2026-03-05,ISR-UKR,11,3,2.909090909090909,-5.086849809935936,11,34.0,75.0,129.0,-4.136667160205679,3.0906202193796184,-2.8051948051948052,2.281843438641092,23.566666666666666,0.0
2026-03-05,IND-PAK,13,1,3.8461538461538463,-2.6721469416032186,13,43.0,176.0,363.0,-4.75974658363275,3.019024373777895,0.8461538461538463,1.5895147612256408,43.16666666666667,0.0
2026-03-05,IRN-ISR,2193,350,3.647514819881441,-4.496670677721946,2453,7860.0,18864.0,20492.0,-4.277664627657475,3.593413111162787,0.25737675282029704,0.5398467849326029,1348.8999999999999,1.0
2026-03-05,ISR-PAK,23,2,1.7391304347826086,-3.6673267174570303,26,126.0,374.0,565.0,-4.632435637239486,2.9028260454788843,-0.9175859831278392,2.037090357929539,63.699999999999996,0.0
2026-03-05,PAK-RUS,3,0,2.0,-3.75722543352601,3,3.0,202.0,217.0,-2.67258161210014,1.8835866261398178,2.0,2.5104199689446283,32.43333333333334,0.0
2026-03-05,RUS-UKR,617,231,3.3954619124797407,-3.449090889626154,631,1396.0,2760.0,7926.0,-3.824100205270965,3.59519118613778,-0.40970240676908576,0.5197972591230425,1606.9666666666667,1.0
2026-03-05,CHN-ISR,45,15,3.422222222222222,-4.995475877963312,45,148.0,295.0,352.0,-3.9185102632279722,3.87787727112703,-0.6253968253968254,1.4899817406250813,41.766666666666666,0.0
2026-03-05,CHN-IND,7,2,2.2857142857142856,-4.527333131984294,7,13.0,43.0,112.0,-0.2495944463220446,3.047309833024119,2.2857142857142856,2.496673082447537,28.233333333333334,0.0
